open;high;low;close;volume;datetime;gap;timestamp
176.79;176.79;176.79;176.79;0.0;2015-08-03 00:00:00;1.0;1438560000
176.79;176.79;176.79;176.79;0.0;2015-08-03 00:05:00;1.0;1438560300
176.79;176.79;176.79;176.79;0.0;2015-08-03 00:10:00;1.0;1438560600
176.79;176.79;176.79;176.79;0.0;2015-08-03 00:15:00;1.0;1438560900
176.79;176.79;176.79;176.79;0.0;2015-08-03 00:20:00;1.0;1438561200
176.79;176.79;176.79;176.79;0.0;2015-08-03 00:25:00;1.0;1438561500
176.79;176.79;176.79;176.79;0.0;2015-08-03 00:30:00;1.0;1438561800
176.79;176.79;176.79;176.79;0.0;2015-08-03 00:35:00;1.0;1438562100
176.79;176.79;176.79;176.79;0.0;2015-08-03 00:40:00;1.0;1438562400
176.79;176.79;176.79;176.79;0.0;2015-08-03 00:45:00;1.0;1438562700
176.79;176.79;176.79;176.79;0.0;2015-08-03 00:50:00;1.0;1438563000
176.79;176.79;176.79;176.79;0.0;2015-08-03 00:55:00;1.0;1438563300
176.79;176.79;176.79;176.79;0.0;2015-08-03 01:00:00;1.0;1438563600
176.79;176.79;176.79;176.79;0.0;2015-08-03 01:05:00;1.0;1438563900
176.79;176.79;176.79;176.79;0.0;2015-08-03 01:10:00;1.0;1438564200
176.79;176.79;176.79;176.79;0.0;2015-08-03 01:15:00;1.0;1438564500
176.79;176.79;176.79;176.79;0.0;2015-08-03 01:20:00;1.0;1438564800
176.79;176.79;176.79;176.79;0.0;2015-08-03 01:25:00;1.0;1438565100
176.79;176.79;176.79;176.79;0.0;2015-08-03 01:30:00;1.0;1438565400
176.79;176.79;176.79;176.79;0.0;2015-08-03 01:35:00;1.0;1438565700
176.79;176.79;176.79;176.79;0.0;2015-08-03 01:40:00;1.0;1438566000
176.79;176.79;176.79;176.79;0.0;2015-08-03 01:45:00;1.0;1438566300
176.79;176.79;176.79;176.79;0.0;2015-08-03 01:50:00;1.0;1438566600
176.79;176.79;176.79;176.79;0.0;2015-08-03 01:55:00;1.0;1438566900
176.79;176.79;176.79;176.79;0.0;2015-08-03 02:00:00;1.0;1438567200
176.79;176.79;176.79;176.79;0.0;2015-08-03 02:05:00;1.0;1438567500
176.79;176.79;176.79;176.79;0.0;2015-08-03 02:10:00;1.0;1438567800
176.79;176.79;176.79;176.79;0.0;2015-08-03 02:15:00;1.0;1438568100
176.79;176.79;176.79;176.79;0.0;2015-08-03 02:20:00;1.0;1438568400
176.79;176.79;176.79;176.79;0.0;2015-08-03 02:25:00;1.0;1438568700
176.79;176.79;176.79;176.79;0.0;2015-08-03 02:30:00;1.0;1438569000
176.79;176.79;176.79;176.79;0.0;2015-08-03 02:35:00;1.0;1438569300
176.79;176.79;176.79;176.79;0.0;2015-08-03 02:40:00;1.0;1438569600
176.79;176.79;176.79;176.79;0.0;2015-08-03 02:45:00;1.0;1438569900
176.79;176.79;176.79;176.79;0.0;2015-08-03 02:50:00;1.0;1438570200
176.79;176.79;176.79;176.79;0.0;2015-08-03 02:55:00;1.0;1438570500
176.79;176.79;176.79;176.79;0.0;2015-08-03 03:00:00;1.0;1438570800
176.79;176.79;176.79;176.79;0.0;2015-08-03 03:05:00;1.0;1438571100
176.79;176.79;176.79;176.79;0.0;2015-08-03 03:10:00;1.0;1438571400
176.79;176.79;176.79;176.79;0.0;2015-08-03 03:15:00;1.0;1438571700
176.79;176.79;176.79;176.79;0.0;2015-08-03 03:20:00;1.0;1438572000
176.79;176.79;176.79;176.79;0.0;2015-08-03 03:25:00;1.0;1438572300
176.79;176.79;176.79;176.79;0.0;2015-08-03 03:30:00;1.0;1438572600
176.79;176.79;176.79;176.79;0.0;2015-08-03 03:35:00;1.0;1438572900
176.79;176.79;176.79;176.79;0.0;2015-08-03 03:40:00;1.0;1438573200
176.79;176.79;176.79;176.79;0.0;2015-08-03 03:45:00;1.0;1438573500
176.79;176.79;176.79;176.79;0.0;2015-08-03 03:50:00;1.0;1438573800
176.79;176.79;176.79;176.79;0.0;2015-08-03 03:55:00;1.0;1438574100
176.79;176.79;176.79;176.79;0.0;2015-08-03 04:00:00;1.0;1438574400
176.79;176.79;176.79;176.79;0.0;2015-08-03 04:05:00;1.0;1438574700
176.79;176.79;176.79;176.79;0.0;2015-08-03 04:10:00;1.0;1438575000
176.79;176.79;176.79;176.79;0.0;2015-08-03 04:15:00;1.0;1438575300
176.79;176.79;176.79;176.79;0.0;2015-08-03 04:20:00;1.0;1438575600
176.79;176.79;176.79;176.79;0.0;2015-08-03 04:25:00;1.0;1438575900
176.79;176.79;176.79;176.79;0.0;2015-08-03 04:30:00;1.0;1438576200
176.79;176.79;176.79;176.79;0.0;2015-08-03 04:35:00;1.0;1438576500
176.79;176.79;176.79;176.79;0.0;2015-08-03 04:40:00;1.0;1438576800
176.79;176.79;176.79;176.79;0.0;2015-08-03 04:45:00;1.0;1438577100
176.79;176.79;176.79;176.79;0.0;2015-08-03 04:50:00;1.0;1438577400
176.79;176.79;176.79;176.79;0.0;2015-08-03 04:55:00;1.0;1438577700
176.79;176.79;176.79;176.79;0.0;2015-08-03 05:00:00;1.0;1438578000
176.79;176.79;176.79;176.79;0.0;2015-08-03 05:05:00;1.0;1438578300
176.79;176.79;176.79;176.79;0.0;2015-08-03 05:10:00;1.0;1438578600
176.79;176.79;176.79;176.79;0.0;2015-08-03 05:15:00;1.0;1438578900
176.79;176.79;176.79;176.79;0.0;2015-08-03 05:20:00;1.0;1438579200
176.79;176.79;176.79;176.79;0.0;2015-08-03 05:25:00;1.0;1438579500
176.79;176.79;176.79;176.79;0.0;2015-08-03 05:30:00;1.0;1438579800
176.79;176.79;176.79;176.79;0.0;2015-08-03 05:35:00;1.0;1438580100
176.79;176.79;176.79;176.79;0.0;2015-08-03 05:40:00;1.0;1438580400
176.79;176.79;176.79;176.79;0.0;2015-08-03 05:45:00;1.0;1438580700
176.79;176.79;176.79;176.79;0.0;2015-08-03 05:50:00;1.0;1438581000
176.79;176.79;176.79;176.79;0.0;2015-08-03 05:55:00;1.0;1438581300
176.79;176.79;176.79;176.79;0.0;2015-08-03 06:00:00;1.0;1438581600
176.79;176.79;176.79;176.79;0.0;2015-08-03 06:05:00;1.0;1438581900
176.79;176.79;176.79;176.79;0.0;2015-08-03 06:10:00;1.0;1438582200
176.79;176.79;176.79;176.79;0.0;2015-08-03 06:15:00;1.0;1438582500
176.79;176.79;176.79;176.79;0.0;2015-08-03 06:20:00;1.0;1438582800
176.79;176.79;176.79;176.79;0.0;2015-08-03 06:25:00;1.0;1438583100
176.79;176.79;176.79;176.79;0.0;2015-08-03 06:30:00;1.0;1438583400
176.79;176.79;176.79;176.79;0.0;2015-08-03 06:35:00;1.0;1438583700
176.79;176.79;176.79;176.79;0.0;2015-08-03 06:40:00;1.0;1438584000
176.79;176.79;176.79;176.79;0.0;2015-08-03 06:45:00;1.0;1438584300
176.79;176.79;176.79;176.79;0.0;2015-08-03 06:50:00;1.0;1438584600
176.79;176.79;176.79;176.79;0.0;2015-08-03 06:55:00;1.0;1438584900
176.79;176.79;176.79;176.79;0.0;2015-08-03 07:00:00;1.0;1438585200
176.79;176.79;176.79;176.79;0.0;2015-08-03 07:05:00;1.0;1438585500
176.79;176.79;176.79;176.79;0.0;2015-08-03 07:10:00;1.0;1438585800
176.79;176.79;176.79;176.79;0.0;2015-08-03 07:15:00;1.0;1438586100
176.79;176.79;176.79;176.79;0.0;2015-08-03 07:20:00;1.0;1438586400
176.79;176.79;176.79;176.79;0.0;2015-08-03 07:25:00;1.0;1438586700
176.79;176.79;176.79;176.79;0.0;2015-08-03 07:30:00;1.0;1438587000
176.79;176.79;176.79;176.79;0.0;2015-08-03 07:35:00;1.0;1438587300
176.79;176.79;176.79;176.79;0.0;2015-08-03 07:40:00;1.0;1438587600
176.79;176.79;176.79;176.79;0.0;2015-08-03 07:45:00;1.0;1438587900
176.79;176.79;176.79;176.79;0.0;2015-08-03 07:50:00;1.0;1438588200
176.79;176.79;176.79;176.79;0.0;2015-08-03 07:55:00;1.0;1438588500
176.69;176.69;176.69;176.69;20.0;2015-08-03 08:00:00;0.0;1438588800
176.69;176.69;176.69;176.69;0.0;2015-08-03 08:05:00;1.0;1438589100
176.8;176.8;176.8;176.8;2.0;2015-08-03 08:10:00;0.0;1438589400
176.8;176.8;176.8;176.8;0.0;2015-08-03 08:15:00;1.0;1438589700
176.8;176.8;176.8;176.8;0.0;2015-08-03 08:20:00;1.0;1438590000
176.8;176.8;176.8;176.8;0.0;2015-08-03 08:25:00;1.0;1438590300
176.8;176.8;176.8;176.8;0.0;2015-08-03 08:30:00;1.0;1438590600
176.79;176.79;176.79;176.79;1.0;2015-08-03 08:35:00;0.0;1438590900
176.79;176.79;176.79;176.79;0.0;2015-08-03 08:40:00;1.0;1438591200
176.79;176.79;176.79;176.79;0.0;2015-08-03 08:45:00;1.0;1438591500
176.73;176.73;176.73;176.73;300.0;2015-08-03 08:50:00;0.0;1438591800
176.73;176.73;176.73;176.73;0.0;2015-08-03 08:55:00;1.0;1438592100
176.73;176.73;176.73;176.73;0.0;2015-08-03 09:00:00;1.0;1438592400
