datetime;open;high;low;close;volume
2019-07-01 00:00:00;10769.05;10794.22;10707.36;10717.44;10334246.48
2019-07-01 00:05:00;10717.44;10784.88;10630.88;10784.36;11825097.349999998
2019-07-01 00:10:00;10784.36;10950.53;10739.67;10906.5;13068411.42
2019-07-01 00:15:00;10906.5;10953.06;10881.21;10907.16;5497441.64
2019-07-01 00:20:00;10907.16;10955.53;10888.56;10922.56;4565528.82
2019-07-01 00:25:00;10922.56;10937.53;10868.07;10934.65;4479218.09
2019-07-01 00:30:00;10934.65;10946.08;10880.42;10888.29;2811102.66
2019-07-01 00:35:00;10888.29;10915.25;10857.29;10888.46;2938274.4299999997
2019-07-01 00:40:00;10888.46;10921.89;10882.69;10914.36;1581810.0699999998
2019-07-01 00:45:00;10914.36;10982.76;10911.18;10949.79;4935057.35
2019-07-01 00:50:00;10949.79;10969.5;10917.53;10926.83;2749691.11
2019-07-01 00:55:00;10926.83;11028.13;10920.18;11014.49;5602844.73
2019-07-01 01:00:00;11014.49;11029.9;10990.36;11029.9;3265685.38
2019-07-01 01:05:00;11029.9;11101.07;11029.9;11054.67;6760409.180000001
2019-07-01 01:10:00;11054.67;11064.78;11038.28;11043.74;1596917.06
2019-07-01 01:15:00;11043.74;11043.74;10984.19;10993.83;2528059.03
2019-07-01 01:20:00;10993.83;10996.19;10969.26;10976.31;1404255.85
2019-07-01 01:25:00;10976.31;10988.26;10951.95;10986.16;1788584.76
2019-07-01 01:30:00;10986.16;11013.52;10968.64;11013.51;918872.4299999999
2019-07-01 01:35:00;11013.51;11046.01;11011.4;11023.82;1522544.98
2019-07-01 01:40:00;11023.82;11023.82;10911.99;10918.49;5638767.77
2019-07-01 01:45:00;10918.49;10965.59;10912.09;10963.97;3329203.4000000004
2019-07-01 01:50:00;10963.97;10978.16;10945.14;10949.92;1619800.3499999999
2019-07-01 01:55:00;10949.92;10973.04;10898.31;10898.54;3596083.84
2019-07-01 02:00:00;10898.54;10915.74;10807.88;10825.79;6927747.3
2019-07-01 02:05:00;10825.79;10879.61;10818.56;10843.7;2213925.58
2019-07-01 02:10:00;10843.7;10890.19;10839.83;10852.62;2372666.07
2019-07-01 02:15:00;10852.62;10926.07;10831.31;10926.07;2369603.75
2019-07-01 02:20:00;10926.07;11028.75;10925.66;11007.96;6303628.699999999
2019-07-01 02:25:00;11007.96;11020.68;10985.0;11008.83;1275965.57
2019-07-01 02:30:00;11008.83;11077.06;11008.83;11034.7;2768290.6100000003
2019-07-01 02:35:00;11034.7;11035.3;10993.86;10995.21;1679525.86
2019-07-01 02:40:00;10995.21;11017.94;10987.29;10997.66;1672174.2699999998
2019-07-01 02:45:00;10997.66;11026.95;10993.57;11004.16;1615236.2599999998
2019-07-01 02:50:00;11004.16;11040.16;11000.26;11030.96;1286137.14
2019-07-01 02:55:00;11030.96;11042.35;10998.55;10999.7;1148451.43
2019-07-01 03:00:00;10999.7;11014.23;10976.17;11011.61;1078924.8299999998
2019-07-01 03:05:00;11011.61;11025.83;11005.27;11005.27;1049644.07
2019-07-01 03:10:00;11005.27;11076.87;11004.66;11074.05;2775496.6599999997
2019-07-01 03:15:00;11074.05;11133.15;11071.27;11094.17;4994214.430000001
2019-07-01 03:20:00;11094.17;11103.71;11045.92;11059.3;1541284.2400000002
2019-07-01 03:25:00;11059.3;11090.77;11046.09;11078.73;1839139.3599999999
2019-07-01 03:30:00;11078.73;11128.16;11057.58;11128.16;2355577.8
2019-07-01 03:35:00;11128.16;11166.54;11126.54;11152.45;4928898.6
2019-07-01 03:40:00;11152.45;11152.45;11128.75;11135.31;911126.54
